assists,assists_per_60_minutes,created_xgoals,created_xgoals_minus_actual_xgoals,defensive_zone_giveaways,expected_goals,expected_goals_per_60_minutes,expected_pct_of_unblocked_shots_that_missed_net,expected_shooting_pct_on_unblocked_shots,faceoff_win_pct,final_standing,flurry_adjusted_xgoals,games_played,giveaways,goals,goals_above_expected,goals_above_shooting_talent,goals_per_60_minutes,high_danger_unblocked_shot_attempts,high_danger_xgoals,hits,icetime,low_danger_unblocked_shot_attempts,low_danger_xgoals,lower_limit,medium_danger_unblocked_shot_attempts,medium_danger_xgoals,min_salary,net_miss_pct_above_expected,off-ice_expected_goals_pct,on-ice_expected_goals_against_per_60_minutes,on-ice_expected_goals_differential,on-ice_expected_goals_pct,on-ice_goal_differential,on-ice_goals_pct,on-ice_high_danger_shot_attempts_against_per_60_minutes,on-ice_score/flurry_adjusted_expected_goals_pct,on-ice_score_adjusted_expected_goals_pct,on-ice_shot_attempt_pct_(corsi),on-ice_shot_attempts_against_per_60_minutes,on-ice_unblocked_shot_attempt_pct_(fenwick),pct_change,pct_of_shift_starts_in_defensive_zone,pct_of_shift_starts_in_neutral_zone,pct_of_shift_starts_in_offensive_zone,pct_of_shift_starts_on_fly,pct_of_unblocked_shots_that_missed_net,pim,pim_differential,pim_drawn,player,points,points_per_60_minutes,primary_assists,rebounds_created,rebounds_created_above_expected,relative_expected_goals_pct,secondary_assists,share_of_possible_icetime,share_of_xgoals_from_rebounds_shots,shifts,shooting_pct,shooting_pct_on_unblocked_shots,shooting_pct_on_unblocked_shots_above_expected,shooting_talent_above_average,shooting_talent_adjusted_expected_goals,shot_attempts,shot_attempts_per_60_minutes,shots_blocked_by_player,shots_blocked_by_player_per_60,shots_on_goal,shots_on_goal_per_60_minutes,shots_that_missed_net,shots_that_were_blocked,takeaways,upper_limit,xgoals_from_non_rebounds,xgoals_of_expected_rebounds,xgoals_on_rebounds_shots,xrebounds_created
2,0.36,1.6,0.1,7,1.5,0.28,0.314,0.02,0.0,12.0,1.5,23,9,1,-0.5,-0.4,0.18,0,0.0,52,332,48,1.11,61700000,3,0.42,775000,-0.02,0.527,2.85,-0.5,0.49200000000000005,-1,0.48,3.25,0.49200000000000005,0.496,0.5,56.51,0.51,0.0121,0.07400000000000001,0.109,0.068,0.748,0.294,15,-14,29,"Mark Friedman, D, PIT",3,0.54,1,5,3.0,-0.035,1,0.24,0.163,485,0.027999999999999997,0.02,0.0,-0.061,1.4,65,11.73,22,3.97,36,6.5,15,14,5,83500000,1.3,0.4,0.3,2.0
4,0.97,0.8,0.0,8,0.8,0.2,0.32,0.0,0.0,27.0,0.8,16,8,1,0.2,0.2,0.24,0,0.0,27,247,22,0.51,61700000,3,0.33,775000,0.04,0.423,3.51,-6.1,0.366,-10,0.321,4.61,0.374,0.355,0.42,64.52,0.4,0.0121,0.115,0.145,0.043,0.6970000000000001,0.36,5,-2,7,"Isaak Phillips, D, CHI",5,1.21,2,2,1.0,-0.057,2,0.254,0.262,304,0.063,0.04,0.04,-0.094,0.8,37,8.97,6,1.46,16,3.88,9,12,11,83500000,0.6,0.2,0.2,1.0
0,0.0,0.0,0.0,1,0.0,0.06,0.667,0.0,0.0,5.0,0.0,2,1,0,0.0,0.0,0.0,0,0.0,0,40,3,0.04,61700000,0,0.0,775000,0.0,0.358,2.44,0.8,0.597,2,1.0,0.0,0.598,0.609,0.4,76.25,0.46,0.0121,0.2,0.17800000000000002,0.111,0.511,0.667,0,0,0,"Brock Faber, D, MIN",0,0.0,0,0,-0.1,0.239,0,0.327,0.0,45,0.0,0.0,0.0,0.0,0.0,4,5.98,9,13.46,1,1.5,2,1,1,83500000,0.0,0.0,0.0,0.1
43,1.28,8.6,0.7,25,7.9,0.24,0.327,0.033,0.0,2.0,7.6,80,39,7,-0.9,-2.9,0.21,4,1.32,93,2008,187,4.15,61700000,23,2.46,775000,-0.098,0.52,3.13,7.8,0.518,24,0.556,3.55,0.518,0.521,0.52,55.89,0.51,0.0121,0.175,0.172,0.14400000000000002,0.509,0.22899999999999998,26,-2,28,"Devon Toews, D, COL",50,1.49,16,12,2.8,-0.002,27,0.41200000000000003,0.16399999999999998,2250,0.042,0.033,0.0,0.248,9.9,309,9.23,138,4.12,165,4.93,49,95,45,83500000,6.6,2.0,1.3,9.2
26,0.97,5.8,0.6,20,5.2,0.19,0.315,0.034,0.0,28.0,5.1,81,41,7,1.8,1.7,0.26,2,0.61,44,1616,132,3.28,61700000,12,1.34,775000,-0.013999999999999999,0.556,2.75,30.9,0.586,9,0.531,3.04,0.581,0.588,0.56,52.01,0.57,0.0121,0.124,0.153,0.121,0.602,0.301,28,16,12,"Damon Severson, D, NJD",33,1.22,12,11,5.0,0.03,14,0.32799999999999996,0.126,1930,0.069,0.048,0.013999999999999999,0.008,5.3,245,9.09,115,4.27,102,3.79,44,99,28,83500000,4.6,1.3,0.7,6.0
1,0.36,0.8,0.2,4,0.6,0.21,0.316,0.0,0.0,10.0,0.6,10,4,0,-0.6,-0.5,0.0,0,0.0,21,167,18,0.43,61700000,1,0.15,775000,0.053,0.593,2.21,3.7,0.614,1,0.5329999999999999,2.15,0.609,0.617,0.55,51.27,0.54,0.0121,0.053,0.154,0.159,0.634,0.368,2,0,2,"Mike Reilly, D, BOS",1,0.36,0,1,0.2,0.021,1,0.27399999999999997,0.0,227,0.0,0.0,0.0,-0.223,0.5,29,10.4,10,3.59,12,4.3,7,10,0,83500000,0.6,0.2,0.0,0.8
25,0.83,7.5,1.2,19,6.3,0.21,0.319,0.027999999999999997,0.0,3.0,6.2,82,26,5,-1.3,-1.3,0.17,3,0.76,37,1804,202,4.26,61700000,11,1.3,775000,0.013999999999999999,0.615,2.9,9.7,0.526,-1,0.49700000000000005,2.93,0.527,0.53,0.55,49.73,0.54,0.0121,0.13699999999999998,0.146,0.132,0.585,0.33299999999999996,33,0,33,"Brett Pesce, D, CAR",30,1.0,15,18,9.2,-0.08900000000000001,10,0.36200000000000004,0.10099999999999999,2164,0.035,0.023,-0.005,-0.011000000000000001,6.3,346,11.5,110,3.66,144,4.79,72,130,60,83500000,5.7,1.8,0.6,8.8
29,1.22,6.7,1.3,51,5.4,0.23,0.325,0.032,0.0,14.0,4.9,72,61,9,3.7,4.9,0.38,3,0.93,68,1424,143,3.1,61700000,11,1.32,775000,-0.025,0.525,2.83,11.3,0.539,-7,0.479,2.82,0.5379999999999999,0.539,0.53,55.13,0.54,0.0121,0.122,0.149,0.126,0.602,0.299,50,26,24,"Sean Durzi, D, LAK",38,1.6,11,3,-4.1,0.013999999999999999,18,0.325,0.037000000000000005,1602,0.08199999999999999,0.057,0.025,-0.24,4.1,263,11.08,142,5.98,110,4.63,47,106,21,83500000,5.1,1.5,0.2,7.1
35,1.52,7.0,0.5,29,6.5,0.28,0.298,0.032,0.0,4.0,6.2,70,46,7,0.5,-0.4,0.3,2,0.67,52,1384,165,3.63,61700000,21,2.18,775000,0.053,0.48200000000000004,2.84,15.9,0.5539999999999999,33,0.617,2.69,0.5539999999999999,0.5529999999999999,0.57,51.67,0.56,0.0121,0.069,0.152,0.188,0.591,0.35100000000000003,23,0,23,"Erik Gustafsson, D, TOR",42,1.82,18,9,1.3,0.07200000000000001,17,0.327,0.182,1599,0.057,0.037000000000000005,0.005,0.142,7.4,269,11.66,63,2.73,122,5.29,66,81,26,83500000,5.3,1.7,1.2,7.7
20,0.68,12.0,1.9,31,10.1,0.34,0.309,0.035,0.0,3.0,9.7,81,54,18,7.9,7.7,0.61,5,1.65,71,1766,263,6.44,61700000,17,1.99,775000,0.032,0.611,2.79,11.1,0.532,0,0.5,2.89,0.535,0.535,0.56,48.71,0.55,0.0121,0.13699999999999998,0.14400000000000002,0.134,0.585,0.34,40,26,14,"Brady Skjei, D, CAR",38,1.29,8,21,9.0,-0.079,12,0.358,0.07200000000000001,2132,0.096,0.063,0.027999999999999997,0.027000000000000003,10.3,411,13.96,62,2.11,188,6.39,97,126,47,83500000,9.3,2.6,0.7,12.0
1,0.18,1.3,0.3,12,1.0,0.18,0.345,0.0,0.0,16.0,1.0,23,12,0,-1.0,-1.0,0.0,1,0.23,23,328,27,0.56,61700000,1,0.18,775000,-0.034,0.44799999999999995,3.26,-7.1,0.376,-13,0.217,3.47,0.37200000000000005,0.376,0.41,65.45,0.4,0.0121,0.085,0.13,0.057,0.7290000000000001,0.31,4,-2,6,"Kevin Gravel, D, NSH",1,0.18,1,1,-0.2,-0.07200000000000001,0,0.235,0.0,424,0.0,0.0,0.0,0.0,1.0,51,9.32,36,6.58,20,3.66,9,22,2,83500000,1.0,0.3,0.0,1.2
18,0.63,4.9,0.2,56,4.7,0.16,0.32899999999999996,0.023,0.0,20.0,4.5,82,64,6,1.3,1.3,0.21,2,0.55,107,1724,161,2.9,61700000,10,1.2,775000,-0.017,0.531,3.36,-21.0,0.439,-20,0.431,3.9,0.444,0.439,0.42,67.54,0.42,0.0121,0.16899999999999998,0.151,0.057999999999999996,0.623,0.312,63,24,39,"Scott Mayfield, D, NYI",24,0.84,9,9,2.2,-0.092,9,0.34700000000000003,0.262,2065,0.05,0.035,0.012,0.006,4.7,296,10.3,168,5.85,119,4.14,54,123,21,83500000,3.4,1.4,1.2,6.8
2,0.68,0.8,0.2,1,0.6,0.2,0.34600000000000003,0.0,0.0,17.0,0.6,10,1,0,-0.6,-0.5,0.0,0,0.0,25,175,25,0.51,61700000,1,0.09,775000,0.038,0.418,2.04,3.0,0.601,-4,0.389,1.02,0.593,0.5870000000000001,0.52,52.94,0.54,0.0121,0.128,0.172,0.075,0.626,0.385,0,-4,4,"Kaedan Korczak, D, VGK",2,0.68,1,3,1.9,0.183,1,0.29100000000000004,0.017,227,0.0,0.0,0.0,-0.09,0.5,34,11.61,8,2.73,16,5.46,10,8,6,83500000,0.6,0.2,0.0,1.1
7,0.57,2.2,0.4,7,1.8,0.15,0.32799999999999996,0.017,0.0,23.0,1.8,45,10,4,2.2,2.2,0.32,1,0.47,51,739,55,1.15,61700000,2,0.2,775000,0.10300000000000001,0.46799999999999997,2.93,-1.4,0.49,-8,0.449,2.11,0.48700000000000004,0.486,0.43,65.54,0.44,0.0121,0.121,0.165,0.062,0.652,0.431,10,10,0,"Scott Harrington, D, ANA",11,0.89,3,5,2.9,0.022000000000000002,4,0.272,0.0,934,0.121,0.069,0.052000000000000005,0.0,1.8,84,6.81,78,6.33,33,2.68,25,26,5,83500000,1.8,0.4,0.0,2.2
13,0.61,3.9,0.8,43,3.1,0.14,0.311,0.028999999999999998,0.0,7.0,3.0,81,52,5,2.0,2.2,0.24,0,0.0,147,1273,93,1.95,61700000,10,1.1,775000,-0.078,0.5379999999999999,2.95,-18.9,0.41100000000000003,5,0.526,2.59,0.418,0.41600000000000004,0.42,62.8,0.43,0.0121,0.092,0.136,0.081,0.69,0.233,16,-2,18,"Braden Schneider, D, NYR",18,0.85,6,6,1.9,-0.127,7,0.258,0.006999999999999999,1583,0.063,0.049,0.02,-0.07200000000000001,2.8,169,7.96,130,6.13,79,3.72,24,66,23,83500000,3.0,0.8,0.0,4.1
2,0.4,0.7,0.2,4,0.5,0.11,0.348,0.0,0.0,15.0,0.5,26,7,0,-0.5,-0.5,0.0,0,0.0,24,302,22,0.44,61700000,1,0.1,775000,0.043,0.531,1.68,3.0,0.575,5,0.619,0.79,0.575,0.5870000000000001,0.52,44.62,0.52,0.0121,0.07,0.13699999999999998,0.065,0.728,0.391,15,8,7,"Joel Hanley, D, DAL",2,0.4,1,2,1.1,0.044000000000000004,1,0.191,0.0,445,0.0,0.0,0.0,0.0,0.5,31,6.15,28,5.55,14,2.78,9,8,3,83500000,0.5,0.2,0.0,0.9
12,0.89,2.0,-0.1,8,2.1,0.15,0.324,0.027000000000000003,0.0,21.0,2.0,51,9,2,-0.1,0.1,0.15,1,0.22,54,813,69,1.31,61700000,4,0.55,775000,-0.149,0.447,3.47,-12.4,0.424,-26,0.345,3.32,0.43,0.419,0.45,66.91,0.44,0.0121,0.11900000000000001,0.125,0.095,0.6609999999999999,0.17600000000000002,23,8,15,"Gavin Bayreuther, D, CBJ",14,1.03,5,6,3.0,-0.023,7,0.263,0.314,1062,0.033,0.027000000000000003,0.0,-0.106,1.9,118,8.71,71,5.24,61,4.5,13,44,9,83500000,1.4,0.6,0.7,3.0
0,0.0,2.2,0.1,6,2.1,0.45,0.342,0.053,0.0,16.0,2.0,15,8,3,0.9,0.9,0.64,2,0.86,10,281,31,0.69,61700000,5,0.55,775000,0.026000000000000002,0.41700000000000004,2.88,1.3,0.523,-2,0.467,2.56,0.522,0.518,0.52,54.31,0.5,0.0121,0.07,0.10400000000000001,0.151,0.675,0.368,2,-6,8,"Jordan Gross, D, NSH",3,0.64,0,1,-0.6,0.106,0,0.307,0.14300000000000002,345,0.125,0.079,0.026000000000000002,0.0,2.1,56,11.93,16,3.41,24,5.11,14,18,2,83500000,1.8,0.4,0.3,1.6
1,0.32,0.8,-0.3,12,1.1,0.36,0.316,0.053,0.0,4.0,1.0,12,15,1,-0.1,-0.1,0.32,2,0.6,31,189,15,0.27,61700000,2,0.26,775000,0.0,0.595,3.44,-3.0,0.42,-6,0.364,2.21,0.419,0.42200000000000004,0.43,69.61,0.44,0.0121,0.134,0.141,0.073,0.653,0.316,12,8,4,"Jordie Benn, D, TOR",2,0.63,1,3,2.2,-0.175,0,0.26,0.442,262,0.077,0.053,0.0,0.009000000000000001,1.1,30,9.49,29,9.18,13,4.11,6,11,0,83500000,0.6,0.2,0.5,0.8
3,0.33,1.7,0.3,8,1.4,0.15,0.33299999999999996,0.024,0.0,9.0,1.4,43,12,2,0.6,0.7,0.22,0,0.0,64,540,37,0.69,61700000,5,0.7,775000,-0.048,0.45399999999999996,3.7,-14.8,0.35700000000000004,-6,0.442,4.0,0.363,0.36,0.37,67.95,0.39,0.0121,0.15,0.122,0.052000000000000005,0.6759999999999999,0.28600000000000003,29,18,11,"Robert Bortuzzo, D, STL",5,0.56,2,3,1.3,-0.09699999999999999,1,0.207,0.0,879,0.067,0.048,0.024,-0.055999999999999994,1.3,59,6.55,49,5.44,30,3.33,12,17,7,83500000,1.4,0.3,0.0,1.7
52,1.75,16.5,3.1,45,13.4,0.45,0.302,0.034,0.0,28.0,12.8,82,74,22,8.6,7.0,0.74,4,1.5,64,1785,340,8.2,61700000,34,3.72,775000,-0.028999999999999998,0.526,2.58,52.7,0.628,60,0.639,2.65,0.617,0.628,0.61,49.6,0.6,0.0121,0.09,0.151,0.175,0.584,0.272,50,38,12,"Dougie Hamilton, D, NJD",74,2.49,27,24,7.9,0.102,25,0.358,0.039,2121,0.08,0.057999999999999996,0.024,0.11800000000000001,15.0,562,18.89,86,2.89,275,9.24,103,184,21,83500000,12.9,3.6,0.5,16.1
1,1.43,0.1,0.0,1,0.1,0.09,0.667,0.0,0.0,18.0,0.1,3,1,0,-0.1,-0.1,0.0,0,0.0,2,41,3,0.06,61700000,0,0.0,775000,-0.667,0.42200000000000004,3.07,-0.9,0.36700000000000005,1,0.667,2.87,0.369,0.402,0.55,47.27,0.54,0.0121,0.17600000000000002,0.08800000000000001,0.10300000000000001,0.632,0.0,0,0,0,"Tucker Poolman, D, VAN",1,1.43,1,0,-0.1,-0.055,0,0.228,0.0,68,0.0,0.0,0.0,-0.132,0.1,4,5.73,2,2.87,3,4.3,0,1,1,83500000,0.1,0.0,0.0,0.1
3,0.83,1.5,-0.1,5,1.6,0.45,0.341,0.023,0.0,3.0,1.5,17,5,0,-1.6,-1.5,0.0,1,0.37,11,216,39,0.85,61700000,4,0.39,775000,0.0,0.6,2.09,6.0,0.642,-1,0.47100000000000003,2.77,0.6409999999999999,0.648,0.68,36.62,0.67,0.0121,0.068,0.18600000000000003,0.121,0.625,0.341,2,-4,6,"Dylan Coghlan, D, CAR",3,0.83,2,5,3.2,0.042,1,0.207,0.278,280,0.0,0.0,-0.023,-0.07,1.5,66,18.31,9,2.5,29,8.05,15,22,2,83500000,1.2,0.4,0.5,1.8
24,0.91,6.4,1.2,49,5.2,0.2,0.304,0.031,0.0,13.0,5.1,77,59,5,-0.2,0.9,0.19,3,0.8,107,1587,148,3.38,61700000,10,1.04,775000,0.019,0.523,3.35,-17.9,0.444,-23,0.418,3.51,0.451,0.444,0.44,64.48,0.44,0.0121,0.21,0.163,0.067,0.561,0.32299999999999995,18,-16,34,"Nick Jensen, D, WSH",29,1.1,14,10,3.8,-0.079,10,0.34,0.023,1890,0.046,0.031,0.0,-0.21899999999999997,4.1,257,9.71,128,4.84,109,4.12,52,96,36,83500000,5.1,1.3,0.1,6.2
21,0.78,4.0,0.8,43,3.2,0.12,0.341,0.024,0.0,19.0,3.1,82,47,2,-1.1,-1.1,0.07,0,0.0,198,1606,121,2.41,61700000,5,0.74,775000,0.0,0.541,3.17,-13.4,0.457,-21,0.426,3.14,0.45799999999999996,0.456,0.47,58.83,0.47,0.0121,0.165,0.15,0.079,0.606,0.341,66,22,44,"Brenden Dillon, D, WPG",23,0.86,10,3,-1.9,-0.084,11,0.324,0.051,2125,0.024,0.016,-0.008,-0.026000000000000002,3.1,204,7.62,108,4.03,83,3.1,43,78,18,83500000,3.0,1.0,0.2,4.9
20,1.1,3.5,1.0,22,2.5,0.14,0.331,0.016,0.0,18.0,2.5,54,25,2,-0.5,-0.8,0.11,0,0.0,58,1089,125,2.32,61700000,2,0.19,775000,-0.039,0.488,3.3,-12.6,0.441,-32,0.379,3.58,0.439,0.439,0.47,56.61,0.47,0.0121,0.128,0.166,0.102,0.604,0.29100000000000004,22,6,16,"Oliver Ekman-Larsson, D, VAN",22,1.21,12,7,1.8,-0.047,8,0.332,0.027999999999999997,1419,0.022000000000000002,0.016,0.0,0.11599999999999999,2.8,197,10.85,43,2.37,90,4.96,37,70,11,83500000,2.4,1.1,0.1,5.2
1,1.49,0.3,0.1,0,0.2,0.31,0.33299999999999996,0.0,0.0,21.0,0.2,2,1,0,-0.2,-0.2,0.0,0,0.0,1,40,6,0.21,61700000,0,0.0,775000,0.16699999999999998,0.537,6.56,-1.7,0.38,-2,0.25,8.95,0.38299999999999995,0.358,0.44,74.57,0.45,0.0121,0.12,0.04,0.06,0.78,0.5,2,2,0,"Stanislav Svozil, D, CBJ",1,1.49,0,0,-0.2,-0.157,1,0.33299999999999996,0.0,50,0.0,0.0,0.0,0.0,0.2,7,10.44,1,1.49,3,4.47,3,1,0,83500000,0.2,0.1,0.0,0.2
3,1.05,0.6,0.1,5,0.5,0.17,0.33299999999999996,0.0,0.0,11.0,0.5,13,7,0,-0.5,-0.4,0.0,0,0.0,11,170,9,0.21,61700000,3,0.27,775000,0.0,0.529,2.55,-0.2,0.493,-5,0.33299999999999996,3.16,0.486,0.48,0.48,54.16,0.48,0.0121,0.11199999999999999,0.138,0.11199999999999999,0.638,0.33299999999999996,4,2,2,"Ryan Murray, D, EDM",3,1.05,2,1,0.5,-0.036000000000000004,1,0.218,0.0,224,0.0,0.0,0.0,-0.10400000000000001,0.4,17,5.98,12,4.22,8,2.81,4,5,0,83500000,0.5,0.1,0.0,0.5
5,0.21,2.9,0.6,28,2.3,0.1,0.297,0.022000000000000002,0.0,7.0,2.3,81,34,1,-1.3,-1.2,0.04,0,0.0,151,1411,89,2.05,61700000,2,0.29,775000,0.022000000000000002,0.498,3.42,-26.9,0.4,-15,0.447,3.65,0.406,0.40299999999999997,0.39,63.66,0.4,0.0121,0.141,0.14,0.053,0.6659999999999999,0.319,58,34,24,"Niko Mikkola, D, NYR",6,0.25,2,5,1.5,-0.098,3,0.287,0.055999999999999994,1976,0.016,0.011000000000000001,-0.011000000000000001,-0.062,2.2,127,5.4,106,4.5,62,2.63,29,36,9,83500000,2.2,0.7,0.1,3.5
76,2.17,14.2,1.8,50,12.4,0.35,0.31,0.042,0.0,22.0,11.8,82,101,25,12.6,11.2,0.71,11,3.71,33,2100,260,6.7,61700000,16,2.01,775000,-0.038,0.419,3.4,25.5,0.5479999999999999,11,0.519,3.77,0.542,0.544,0.57,51.7,0.56,0.0121,0.083,0.17300000000000001,0.191,0.5529999999999999,0.272,26,-2,28,"Erik Karlsson, D, SJS",101,2.89,42,20,6.8,0.129,34,0.42100000000000004,0.096,2067,0.12,0.087,0.045,0.109,13.8,505,14.43,90,2.57,209,5.97,78,218,81,83500000,11.2,3.0,1.2,13.2
2,0.83,0.4,0.0,6,0.4,0.15,0.375,0.0,0.0,4.0,0.3,11,7,0,-0.3,-0.3,0.0,0,0.0,3,143,7,0.16,61700000,1,0.19,775000,-0.25,0.542,3.12,-2.5,0.4,3,0.615,2.5,0.397,0.41200000000000003,0.44,62.17,0.42,0.0121,0.1,0.1,0.076,0.7240000000000001,0.125,4,2,2,"Victor Mete, D, TOR",2,0.83,0,0,-0.4,-0.142,2,0.21600000000000003,0.171,210,0.0,0.0,0.0,-0.282,0.3,16,6.68,9,3.76,7,2.92,1,8,2,83500000,0.3,0.1,0.1,0.4
22,0.76,9.7,1.2,37,8.5,0.29,0.313,0.032,0.0,7.0,8.1,82,49,8,-0.5,-0.5,0.28,7,2.22,218,1738,234,4.94,61700000,11,1.35,775000,-0.10300000000000001,0.537,3.22,-14.6,0.45799999999999996,-8,0.478,3.66,0.465,0.461,0.48,58.72,0.49,0.0121,0.133,0.136,0.076,0.6559999999999999,0.21,63,24,39,"Jacob Trouba, D, NYR",30,1.04,12,21,10.6,-0.079,10,0.348,0.11199999999999999,2042,0.04,0.032,0.0,-0.003,8.5,362,12.5,196,6.77,199,6.87,53,110,32,83500000,7.6,2.2,1.0,10.4
10,0.36,6.5,0.1,25,6.4,0.23,0.325,0.038,0.0,5.0,6.2,79,35,4,-2.4,-3.3,0.14,6,1.7,104,1680,139,3.23,61700000,15,1.5,775000,0.055999999999999994,0.5429999999999999,3.2,-18.2,0.444,-23,0.41200000000000003,3.14,0.45,0.445,0.46,60.15,0.46,0.0121,0.11599999999999999,0.13699999999999998,0.07,0.6759999999999999,0.381,71,30,41,"Matt Dumba, D, MIN",14,0.5,6,12,5.2,-0.099,4,0.34700000000000003,0.20199999999999999,1870,0.04,0.025,-0.013000000000000001,0.14,7.3,258,9.21,116,4.14,99,3.53,61,98,17,83500000,5.1,1.4,1.3,6.8
4,0.35,2.4,0.4,15,2.0,0.18,0.32899999999999996,0.027000000000000003,1.0,8.0,2.0,46,25,1,-1.0,-1.1,0.09,1,0.24,114,688,68,1.34,61700000,4,0.44,775000,-0.068,0.537,3.09,-3.1,0.478,-8,0.431,3.31,0.479,0.478,0.49,61.41,0.49,0.0121,0.09300000000000001,0.154,0.075,0.679,0.26,22,14,8,"Zach Bogosian, D, TBL",5,0.44,3,6,3.1,-0.059000000000000004,1,0.247,0.079,832,0.019,0.013999999999999999,-0.013000000000000001,0.04,2.1,117,10.19,50,4.36,54,4.7,19,44,5,83500000,1.9,0.6,0.2,2.9
12,0.54,5.1,0.5,82,4.6,0.2,0.303,0.03,0.0,32.0,4.3,77,90,3,-1.6,-1.1,0.13,4,0.91,93,1341,120,2.83,61700000,8,0.82,775000,0.0,0.41600000000000004,3.54,-22.5,0.41700000000000004,-18,0.434,4.2,0.42200000000000004,0.413,0.44,62.22,0.44,0.0121,0.125,0.13,0.069,0.677,0.303,29,0,29,"Johnathan Kovacevic, D, MTL",15,0.67,6,12,6.7,0.001,6,0.287,0.127,1546,0.033,0.023,-0.006999999999999999,-0.1,4.1,204,9.13,86,3.85,92,4.12,40,72,36,83500000,4.0,1.1,0.6,5.3
14,0.57,5.8,0.7,18,5.1,0.21,0.32899999999999996,0.032,0.0,17.0,5.0,81,25,3,-2.1,-1.9,0.12,3,1.38,117,1465,148,2.94,61700000,7,0.82,775000,0.019,0.536,2.67,-0.2,0.499,3,0.512,2.62,0.502,0.505,0.46,60.8,0.47,0.0121,0.11900000000000001,0.151,0.099,0.631,0.348,31,2,29,"Nicolas Hague, D, VGK",17,0.7,9,9,2.7,-0.037000000000000005,5,0.297,0.121,1827,0.028999999999999998,0.019,-0.013000000000000001,-0.045,4.9,248,10.15,133,5.45,103,4.22,55,90,19,83500000,4.5,1.3,0.6,6.3
16,0.59,3.0,-0.9,48,3.9,0.14,0.307,0.04,0.0,4.0,3.3,80,56,2,-1.9,-1.4,0.07,5,1.87,151,1619,64,1.3,61700000,6,0.73,775000,-0.107,0.5770000000000001,3.32,-11.7,0.465,-10,0.46799999999999997,3.89,0.47,0.47,0.44,62.4,0.45,0.0121,0.17600000000000002,0.14,0.059000000000000004,0.625,0.2,39,12,27,"Justin Holl, D, TOR",18,0.67,2,3,-0.2,-0.11199999999999999,14,0.33399999999999996,0.408,2047,0.033,0.027000000000000003,-0.013000000000000001,-0.125,3.4,109,4.04,139,5.15,60,2.22,15,34,28,83500000,2.3,0.7,1.6,3.2
0,0.0,0.1,0.0,6,0.1,0.04,0.4,0.0,0.0,26.0,0.1,7,6,0,-0.1,0.0,0.0,0,0.0,7,83,5,0.06,61700000,0,0.0,775000,-0.2,0.544,3.08,-0.1,0.495,-2,0.33299999999999996,2.86,0.486,0.491,0.51,55.14,0.51,0.0121,0.168,0.18600000000000003,0.08800000000000001,0.5579999999999999,0.2,6,6,0,"Jacob Larsson, D, OTT",0,0.0,0,1,0.9,-0.049,0,0.196,0.0,113,0.0,0.0,0.0,-0.209,0.0,12,8.59,6,4.3,4,2.86,1,7,1,83500000,0.1,0.0,0.0,0.2
29,1.17,7.5,0.7,25,6.8,0.27,0.29,0.037000000000000005,0.0,10.0,6.6,66,49,7,0.2,-0.5,0.28,1,0.38,137,1488,140,3.86,61700000,21,2.52,775000,-0.055999999999999994,0.504,3.19,4.1,0.513,14,0.556,3.51,0.511,0.516,0.51,57.86,0.5,0.0121,0.16699999999999998,0.14800000000000002,0.098,0.5870000000000001,0.235,22,8,14,"Dmitry Orlov, D, BOS",36,1.45,13,14,6.7,0.009000000000000001,16,0.371,0.139,1690,0.055999999999999994,0.043,0.006,0.10400000000000001,7.5,238,9.6,85,3.43,124,5.0,38,76,30,83500000,5.8,1.6,0.9,7.3
7,0.72,1.5,-0.2,26,1.7,0.18,0.326,0.023,0.0,11.0,1.6,46,26,1,-0.7,-0.6,0.1,3,0.79,28,579,39,0.82,61700000,1,0.09,775000,-0.07,0.589,2.37,7.8,0.573,2,0.516,2.28,0.563,0.5820000000000001,0.54,49.88,0.54,0.0121,0.102,0.12300000000000001,0.10099999999999999,0.674,0.256,2,-4,6,"Philip Broberg, D, EDM",8,0.83,2,3,1.2,-0.016,5,0.207,0.34700000000000003,782,0.031,0.023,0.0,-0.087,1.6,72,7.45,35,3.62,32,3.31,11,29,12,83500000,1.1,0.4,0.6,1.8
45,1.81,7.2,0.1,24,7.1,0.28,0.287,0.049,0.0,10.0,6.7,67,45,7,0.0,-0.4,0.28,6,2.32,84,1494,127,3.38,61700000,10,1.34,775000,-0.021,0.523,2.98,21.0,0.562,42,0.642,3.45,0.562,0.5660000000000001,0.55,52.88,0.55,0.0121,0.145,0.141,0.177,0.537,0.266,54,22,32,"Charlie McAvoy, D, BOS",52,2.09,20,6,-0.7,0.039,25,0.368,0.201,1850,0.067,0.049,0.0,0.053,7.4,225,9.03,131,5.26,105,4.22,38,82,26,83500000,5.6,1.5,1.4,6.7
4,1.01,1.1,0.3,3,0.8,0.21,0.321,0.0,0.0,17.0,0.8,14,6,2,1.2,1.3,0.5,0,0.0,7,238,25,0.54,61700000,3,0.29,775000,-0.107,0.564,2.48,2.1,0.5479999999999999,-2,0.455,3.02,0.546,0.5529999999999999,0.54,51.32,0.51,0.0121,0.098,0.166,0.147,0.59,0.214,2,0,2,"Daniil Miromanov, D, VGK",6,1.51,4,4,2.8,-0.016,0,0.27699999999999997,0.024,307,0.091,0.071,0.071,-0.121,0.7,47,11.82,13,3.27,22,5.53,6,19,1,83500000,0.8,0.3,0.0,1.2
